gameTeamStatsID,gameID,teamID,score,rebounds,assists,blocks,steals,duration,isWin
30562,15281,154,120,49,27,7,11,48,1
30563,15282,3,84,40,22,8,10,48,0
30564,15282,311,86,46,28,8,8,48,1
30565,15283,227,84,47,28,8,15,48,0
30566,15283,24,97,40,22,7,6,48,1
30567,15284,14,73,43,22,2,8,48,0
30568,15284,250,116,30,21,8,14,48,1
30569,15285,231,93,40,20,7,7,48,1
30570,15285,19,75,35,29,5,8,48,0
30571,15286,163,118,45,25,5,13,48,1
30572,15286,298,115,42,18,8,15,48,0
30573,15287,452,97,42,26,2,14,48,1
30574,15287,237,80,32,19,3,15,48,0
30575,15288,130,86,43,27,6,8,48,0
30576,15288,188,119,48,21,7,12,48,1
30577,15289,254,109,46,15,3,15,48,1
30578,15289,280,85,36,15,6,7,48,0
30579,15290,196,87,49,24,2,11,48,0
30580,15290,371,88,33,15,6,15,48,1
30581,15291,225,73,30,23,6,12,48,0
30582,15291,102,80,32,28,2,12,48,1
30583,15292,238,112,30,22,8,6,48,1
30584,15292,70,108,44,19,4,15,48,0
30585,15293,303,80,31,20,4,14,48,0
30586,15293,432,111,49,28,4,9,48,1
30587,15294,216,104,46,26,4,8,48,0
30588,15294,448,110,50,17,5,12,48,1
30589,15295,28,86,49,27,3,10,48,0
30590,15295,317,97,33,22,3,5,48,1
30591,15296,216,115,42,22,8,6,48,1
30592,15296,369,94,43,15,3,10,48,0
30593,15297,268,74,39,28,3,6,48,0
30594,15297,89,98,45,24,7,12,48,1
30595,15298,372,71,42,19,6,13,48,0
30596,15298,313,107,47,30,4,9,48,1
30597,15299,289,104,45,15,2,11,48,1
30598,15299,328,91,30,18,3,13,48,0
30599,15300,272,93,35,18,4,12,48,1
30600,15300,445,89,38,29,6,13,48,0
30601,15301,475,96,46,20,6,5,48,1
30602,15301,175,79,35,15,8,11,48,0
30603,15302,461,94,43,21,5,15,48,1
30604,15302,348,84,44,16,2,9,48,0
30605,15303,95,90,48,18,4,11,48,1
30606,15303,312,85,38,15,3,14,48,0
30607,15304,469,96,49,27,3,7,48,1
30608,15304,216,71,39,17,3,5,48,0
30609,15305,375,95,41,21,6,14,48,1
30610,15305,393,78,32,25,6,15,48,0
30611,15306,434,78,49,30,2,7,48,0
30612,15306,305,105,33,16,4,7,48,1
30613,15307,424,108,38,29,7,6,48,1
30614,15307,185,106,37,17,8,12,48,0
30615,15308,287,95,30,25,8,8,48,1
30616,15308,168,90,36,19,4,8,48,0
30617,15309,128,113,45,20,8,12,48,1
30618,15309,485,84,35,22,7,6,48,0
30619,15310,1,70,34,20,5,8,48,0
30620,15310,247,88,38,15,7,10,48,1
30621,15311,337,116,30,28,2,12,48,1
30622,15311,282,87,39,15,5,10,48,0
30623,15312,403,96,42,30,4,10,48,0
30624,15312,103,100,48,26,3,9,48,1
30625,15313,484,86,50,24,8,5,48,0
30626,15313,94,96,40,21,2,11,48,1
30627,15314,446,113,45,22,5,12,48,1
30628,15314,95,82,32,18,2,8,48,0
30629,15315,49,99,39,29,7,14,48,0
30630,15315,51,120,38,28,7,10,48,1
30631,15316,14,106,42,20,3,7,48,1
30632,15316,294,99,30,27,2,10,48,0
30633,15317,403,77,39,15,7,9,48,0
30634,15317,371,94,32,24,2,11,48,1
30635,15318,50,89,49,16,6,5,48,1
30636,15318,242,84,32,24,4,13,48,0
30637,15319,201,74,43,15,6,10,48,1
30638,15319,364,73,41,18,7,9,48,0
30639,15320,100,119,43,20,4,11,48,1
30640,15320,111,80,39,21,6,5,48,0
30641,15321,186,97,45,21,5,14,48,1
30642,15321,340,88,43,26,2,8,48,0
30643,15322,412,110,38,25,7,7,48,1
30644,15322,79,98,43,22,5,9,48,0
30645,15323,411,74,37,23,4,7,48,0
30646,15323,44,119,47,27,2,15,48,1
30647,15324,16,90,33,23,4,11,48,0
30648,15324,146,117,39,22,4,11,48,1
30649,15325,261,82,47,15,5,12,48,0
30650,15325,423,88,38,18,8,6,48,1
30651,15326,60,97,46,29,4,14,48,0
30652,15326,396,105,40,19,7,15,48,1
30653,15327,118,110,39,22,2,14,48,0
30654,15327,9,119,30,22,5,7,48,1
30655,15328,381,77,42,24,8,7,48,0
30656,15328,406,113,38,27,5,6,48,1
30657,15329,490,88,38,28,7,11,48,1
30658,15329,352,72,31,27,2,14,48,0
30659,15330,388,110,43,19,8,11,48,0
30660,15330,477,112,37,19,6,8,48,1
30661,15331,453,112,34,29,3,7,48,1
30662,15331,239,84,38,21,2,14,48,0
30663,15332,51,95,48,23,7,5,48,1
30664,15332,476,73,34,26,7,9,48,0
30665,15333,162,108,41,23,3,6,48,1
30666,15333,142,88,32,28,3,13,48,0
30667,15334,307,104,39,27,2,8,48,0
30668,15334,487,113,35,19,8,11,48,1
30669,15335,96,116,42,23,8,15,48,1
30670,15335,161,71,39,28,4,8,48,0
30671,15336,113,85,46,21,4,6,48,1
30672,15336,23,82,42,21,8,15,48,0
30673,15337,243,96,42,22,6,6,48,0
30674,15337,35,106,36,20,8,6,48,1
30675,15338,310,107,34,16,3,11,48,1
30676,15338,253,92,44,30,4,7,48,0
30677,15339,285,81,46,22,5,7,48,0
30678,15339,263,107,34,29,2,12,48,1
30679,15340,209,78,47,28,8,10,48,0
30680,15340,427,113,30,27,7,10,48,1
30681,15341,262,96,33,18,5,15,48,0
30682,15341,32,115,45,21,3,15,48,1
30683,15342,53,113,37,15,2,10,48,1
30684,15342,96,105,50,15,3,6,48,0
30685,15343,96,92,33,24,7,6,48,1
30686,15343,191,78,45,30,2,7,48,0
30687,15344,496,107,41,25,6,12,48,0
30688,15344,263,114,45,26,5,9,48,1
30689,15345,442,116,49,28,3,15,48,1
30690,15345,132,91,42,25,2,14,48,0
30691,15346,107,100,33,24,5,11,48,0
30692,15346,104,105,46,21,6,5,48,1
30693,15347,400,96,40,18,7,12,48,0
30694,15347,198,113,44,30,5,8,48,1
30695,15348,320,94,34,21,7,13,48,0
30696,15348,427,115,42,21,7,11,48,1
30697,15349,262,76,39,28,4,6,48,0
30698,15349,435,85,33,29,7,7,48,1
30699,15350,462,108,44,16,3,8,48,1
30700,15350,422,106,47,24,7,9,48,0
30701,15351,259,111,44,23,7,7,48,1
30702,15351,230,87,36,19,8,7,48,0
30703,15352,58,109,38,28,4,5,48,0
30704,15352,313,112,45,25,5,12,48,1
30705,15353,368,113,37,30,7,14,48,1
30706,15353,1,77,48,28,4,6,48,0
30707,15354,105,87,38,23,2,10,48,0
30708,15354,180,115,44,19,8,15,48,1
30709,15355,82,102,49,20,4,15,48,0
30710,15355,291,118,46,26,6,7,48,1
30711,15356,138,90,35,19,4,13,48,0
30712,15356,180,102,44,18,8,11,48,1
30713,15357,247,96,43,22,6,12,48,1
30714,15357,143,81,49,16,3,10,48,0
30715,15358,108,107,48,16,7,11,48,1
30716,15358,153,104,35,22,5,14,48,0
30717,15359,302,120,33,25,3,8,48,1
30718,15359,268,104,42,27,4,6,48,0
30719,15360,156,117,49,30,8,12,48,1
30720,15360,34,85,35,16,7,8,48,0
30721,15361,485,86,36,19,6,5,48,0
30722,15361,130,118,44,25,4,11,48,1
30723,15362,43,86,50,26,5,8,48,0
30724,15362,432,97,42,30,8,11,48,1
30725,15363,30,97,44,21,5,11,48,1
30726,15363,49,76,30,26,5,6,48,0
30727,15364,461,119,46,30,2,6,48,1
30728,15364,127,116,35,16,8,5,48,0
30729,15365,245,110,41,15,8,13,48,0
30730,15365,110,114,40,20,8,5,48,1
30731,15366,466,120,44,17,4,6,48,1
30732,15366,73,106,31,23,2,14,48,0
30733,15367,485,103,41,30,4,5,48,1
30734,15367,219,77,49,25,3,5,48,0
30735,15368,63,115,48,25,2,13,48,0
30736,15368,449,116,32,16,3,9,48,1
30737,15369,46,108,47,17,3,13,48,1
30738,15369,369,74,47,18,3,9,48,0
30739,15370,189,99,34,19,3,9,48,1
30740,15370,419,92,44,20,3,6,48,0
30741,15371,51,96,40,21,3,9,48,1
30742,15371,224,94,48,21,7,7,48,0
30743,15372,485,83,35,26,2,6,48,0
30744,15372,311,86,45,23,5,5,48,1
30745,15373,246,104,37,18,5,14,48,0
30746,15373,406,112,32,23,8,9,48,1
30747,15374,288,92,38,15,6,10,48,1
30748,15374,277,79,40,27,4,14,48,0
30749,15375,184,107,45,24,3,12,48,1
30750,15375,74,79,33,27,7,11,48,0
30751,15376,138,103,43,19,8,7,48,0
30752,15376,234,120,41,25,6,7,48,1
30753,15377,48,73,42,21,6,12,48,0
30754,15377,439,90,36,30,6,12,48,1
30755,15378,378,74,42,16,7,11,48,0
30756,15378,139,82,42,27,8,8,48,1
30757,15379,304,118,47,21,8,14,48,1
30758,15379,319,81,36,20,4,10,48,0
30759,15380,492,82,47,22,3,7,48,1
30760,15380,452,81,35,22,2,12,48,0
30761,15381,245,79,49,23,8,12,48,0
30762,15381,133,108,32,17,7,6,48,1
30763,15382,358,84,37,25,7,13,48,1
30764,15382,142,71,36,25,7,9,48,0
30765,15383,181,100,47,27,4,5,48,0
30766,15383,174,102,42,17,6,13,48,1
30767,15384,85,89,31,28,2,14,48,1
30768,15384,130,84,38,29,3,13,48,0
30769,15385,338,72,34,18,5,10,48,0
30770,15385,419,81,39,25,6,9,48,1
30771,15386,91,102,39,29,7,7,48,1
30772,15386,147,78,50,15,6,9,48,0
30773,15387,31,114,46,21,7,7,48,1
30774,15387,190,98,30,23,8,9,48,0
30775,15388,324,99,49,22,6,11,48,0
30776,15388,261,117,48,15,4,11,48,1
30777,15389,14,109,50,16,7,8,48,1
30778,15389,7,99,45,21,2,6,48,0
30779,15390,134,110,50,15,3,6,48,1
30780,15390,430,71,48,30,3,9,48,0
30781,15391,466,82,46,24,8,5,48,0
30782,15391,452,86,35,19,6,14,48,1
30783,15392,386,110,30,15,4,10,48,1
30784,15392,122,104,44,21,7,8,48,0
30785,15393,166,88,39,16,4,5,48,0
30786,15393,285,112,32,22,5,9,48,1
30787,15394,68,93,37,26,8,10,48,0
30788,15394,351,118,45,16,2,11,48,1
30789,15395,78,78,50,24,8,13,48,0
30790,15395,304,83,46,29,8,14,48,1
30791,15396,284,96,42,25,5,13,48,1
30792,15396,317,83,50,26,4,14,48,0
30793,15397,331,89,31,15,3,6,48,0
30794,15397,416,98,41,22,4,8,48,1
30795,15398,277,103,45,19,5,8,48,1
30796,15398,169,85,44,29,5,8,48,0
30797,15399,55,100,45,20,4,14,48,0
30798,15399,230,101,43,26,8,9,48,1
30799,15400,452,94,36,15,8,14,48,0
30800,15400,191,96,38,23,2,7,48,1
30801,15401,330,95,36,30,7,5,48,0
30802,15401,243,105,39,29,2,11,48,1
30803,15402,12,94,40,21,7,10,48,1
30804,15402,403,70,44,21,4,15,48,0
30805,15403,112,85,46,29,4,7,48,1
30806,15403,265,74,35,15,5,6,48,0
30807,15404,457,75,39,27,6,15,48,0
30808,15404,356,81,37,30,7,12,48,1
30809,15405,8,88,32,25,4,12,48,1
30810,15405,235,85,32,17,7,7,48,0
30811,15406,81,79,33,19,3,6,48,0
30812,15406,389,83,38,20,6,15,48,1
30813,15407,199,75,31,27,2,6,48,0
30814,15407,9,83,47,27,7,10,48,1
30815,15408,293,92,31,20,5,11,48,0
30816,15408,432,97,38,30,3,6,48,1
30817,15409,355,101,42,16,7,12,48,0
30818,15409,56,115,34,30,3,14,48,1
30819,15410,165,86,37,26,4,13,48,0
30820,15410,282,87,34,19,8,5,48,1
30821,15411,498,74,44,29,3,12,48,0
30822,15411,26,120,43,27,7,13,48,1
30823,15412,449,95,30,25,6,11,48,1
30824,15412,366,88,44,28,6,5,48,0
30825,15413,117,110,49,25,6,15,48,1
30826,15413,190,76,47,24,5,15,48,0
30827,15414,157,117,43,15,7,13,48,1
30828,15414,215,102,47,26,7,10,48,0
30829,15415,459,111,43,18,8,7,48,0
30830,15415,58,119,42,26,5,15,48,1
30831,15416,468,94,40,26,4,12,48,0
30832,15416,74,114,37,21,6,12,48,1
30833,15417,281,113,45,29,7,6,48,1
30834,15417,121,108,39,30,4,11,48,0
30835,15418,245,110,37,20,8,7,48,0
30836,15418,384,111,37,23,6,14,48,1
30837,15419,257,86,45,17,8,11,48,0
30838,15419,268,93,42,25,7,10,48,1
30839,15420,171,79,48,17,3,10,48,1
30840,15420,464,76,39,27,8,8,48,0
30841,15421,20,97,44,21,4,12,48,1
30842,15421,25,92,40,21,8,8,48,0
30843,15422,251,84,39,29,2,10,48,0
30844,15422,215,85,42,24,5,5,48,1
30845,15423,76,93,31,29,3,10,48,1
30846,15423,23,75,40,21,3,9,48,0
30847,15424,225,93,46,21,3,15,48,0
30848,15424,427,111,34,27,3,8,48,1
30849,15425,63,73,32,21,3,11,48,0
30850,15425,278,111,47,20,5,6,48,1
30851,15426,335,83,36,15,8,15,48,0
30852,15426,156,99,33,29,4,12,48,1
30853,15427,200,78,41,22,6,6,48,0
30854,15427,249,110,43,17,6,5,48,1
30855,15428,265,70,37,26,3,8,48,0
30856,15428,500,82,31,28,4,5,48,1
30857,15429,347,93,43,19,4,8,48,1
30858,15429,272,77,40,20,7,8,48,0
30859,15430,136,75,45,28,4,11,48,0
30860,15430,393,99,34,30,6,14,48,1
30861,15431,227,113,36,23,4,12,48,1
30862,15431,328,106,31,28,5,14,48,0
30863,15432,164,103,40,21,8,10,48,1
30864,15432,159,72,31,21,6,10,48,0
30865,15433,421,99,36,15,4,15,48,0
30866,15433,340,99,36,28,5,9,48,1
30867,15434,37,117,45,20,5,15,48,1
30868,15434,221,87,46,26,3,14,48,0
30869,15435,391,82,32,17,4,7,48,0
30870,15435,427,109,49,24,7,13,48,1
30871,15436,280,90,42,24,6,11,48,0
30872,15436,369,111,32,19,3,14,48,1
30873,15437,447,98,50,26,8,5,48,0
30874,15437,161,107,33,22,7,12,48,1
30875,15438,111,108,37,17,8,15,48,1
30876,15438,443,78,46,16,6,11,48,0
30877,15439,10,96,47,21,2,8,48,0
30878,15439,212,101,32,16,5,11,48,1
30879,15440,297,76,36,22,4,13,48,0
30880,15440,407,115,39,19,2,5,48,1
30881,15441,493,111,31,22,6,13,48,1
30882,15441,232,94,39,29,7,6,48,0
30883,15442,306,114,33,17,5,8,48,1
30884,15442,322,93,49,17,7,5,48,0
30885,15443,404,91,30,25,7,11,48,0
30886,15443,419,96,38,27,7,6,48,1
30887,15444,391,96,42,23,3,12,48,0
30888,15444,41,109,38,30,8,10,48,1
30889,15445,86,96,39,30,4,14,48,0
30890,15445,5,117,48,27,2,8,48,1
30891,15446,429,115,49,25,5,14,48,1
30892,15446,148,114,40,24,6,8,48,0
30893,15447,66,111,46,26,5,14,48,1
30894,15447,460,84,42,20,6,7,48,0
30895,15448,33,116,50,16,6,10,48,1
30896,15448,17,82,46,26,4,9,48,0
30897,15449,270,72,44,30,7,14,48,0
30898,15449,498,112,44,19,4,11,48,1
30899,15450,374,111,43,23,4,11,48,1
30900,15450,237,72,50,21,2,7,48,0
30901,15451,91,110,47,20,5,7,48,1
30902,15451,493,78,48,24,3,10,48,0
30903,15452,396,100,34,24,2,11,48,0
30904,15452,16,101,49,27,8,6,48,1
30905,15453,162,72,39,15,2,7,48,1
30906,15453,325,70,37,28,6,5,48,0
30907,15454,289,98,31,22,4,7,48,0
30908,15454,116,116,47,26,5,8,48,1
30909,15455,297,74,34,23,7,12,48,0
30910,15455,142,83,48,24,7,15,48,1
30911,15456,214,104,34,22,3,10,48,0
30912,15456,202,105,39,30,5,7,48,1
30913,15457,129,116,50,30,2,14,48,1
30914,15457,446,104,36,26,4,6,48,0
30915,15458,223,119,35,16,6,10,48,1
30916,15458,127,94,46,17,7,9,48,0
30917,15459,155,71,39,28,8,8,48,0
30918,15459,71,92,47,29,6,5,48,1
30919,15460,396,94,32,16,5,15,48,1
30920,15460,397,93,31,24,7,9,48,0
30921,15461,428,92,31,17,3,12,48,0
30922,15461,10,98,43,29,6,6,48,1
30923,15462,32,118,39,23,3,5,48,1
30924,15462,397,103,46,26,7,13,48,0
30925,15463,399,111,45,24,7,11,48,1
30926,15463,241,77,31,20,6,13,48,0
30927,15464,145,99,40,19,4,12,48,1
30928,15464,171,79,32,28,3,14,48,0
30929,15465,190,96,40,19,5,13,48,1
30930,15465,377,87,37,24,3,15,48,0
30931,15466,498,92,46,22,8,11,48,1
30932,15466,416,70,35,15,7,10,48,0
30933,15467,137,117,31,24,5,8,48,1
30934,15467,282,103,37,22,8,15,48,0
30935,15468,456,75,39,16,6,15,48,1
30936,15468,353,71,30,18,4,9,48,0
30937,15469,12,90,42,23,6,6,48,0
30938,15469,22,116,48,21,4,15,48,1
30939,15470,449,86,39,17,5,9,48,0
30940,15470,184,91,31,22,4,5,48,1
30941,15471,108,80,41,27,7,7,48,0
30942,15471,430,100,38,21,3,12,48,1
30943,15472,418,86,45,23,6,7,48,0
30944,15472,20,92,38,29,5,5,48,1
30945,15473,324,79,38,21,2,10,48,0
30946,15473,254,86,35,28,7,7,48,1
30947,15474,458,114,41,25,2,10,48,1
30948,15474,451,85,46,20,2,5,48,0
30949,15475,313,83,36,26,5,15,48,1
30950,15475,162,72,46,16,8,11,48,0
30951,15476,8,91,44,19,3,11,48,0
30952,15476,58,116,47,26,2,5,48,1
30953,15477,266,103,36,22,3,7,48,1
30954,15477,136,74,42,28,4,7,48,0
30955,15478,468,116,42,17,3,8,48,1
30956,15478,80,94,49,17,5,13,48,0
30957,15479,140,110,47,24,5,5,48,1
30958,15479,311,72,45,24,5,14,48,0
30959,15480,254,91,35,20,7,11,48,1
30960,15480,391,81,32,30,8,11,48,0
30961,15481,383,105,45,24,3,14,48,1
30962,15481,46,85,42,15,4,6,48,0
30963,15482,353,85,42,16,7,13,48,0
30964,15482,297,87,47,17,3,14,48,1
30965,15483,374,97,36,19,4,15,48,1
30966,15483,15,96,41,22,6,7,48,0
30967,15484,139,99,44,28,2,5,48,1
30968,15484,257,91,41,25,5,12,48,0
30969,15485,31,70,41,17,3,7,48,0
30970,15485,221,118,32,20,7,6,48,1
30971,15486,263,86,46,30,8,10,48,1
30972,15486,463,75,46,19,4,5,48,0
30973,15487,328,77,40,22,8,10,48,0
30974,15487,361,90,49,15,3,14,48,1
30975,15488,287,106,44,15,5,6,48,1
30976,15488,51,102,34,20,6,9,48,0
30977,15489,500,82,36,26,6,15,48,0
30978,15489,148,84,47,25,2,11,48,1
30979,15490,92,85,34,21,5,14,48,0
30980,15490,441,99,48,27,6,10,48,1
30981,15491,394,71,37,29,4,13,48,0
30982,15491,211,80,45,21,6,10,48,1
30983,15492,263,73,35,28,6,13,48,1
30984,15492,376,70,50,28,4,12,48,0
30985,15493,369,76,43,18,7,9,48,1
30986,15493,159,73,39,23,6,13,48,0
30987,15494,445,87,47,23,3,13,48,0
30988,15494,319,119,43,15,2,15,48,1
30989,15495,353,80,34,25,2,15,48,0
30990,15495,228,106,49,24,8,9,48,1
30991,15496,318,108,33,15,7,6,48,0
30992,15496,486,120,49,29,5,15,48,1
30993,15497,398,70,45,18,5,12,48,0
30994,15497,445,102,35,27,8,6,48,1
30995,15498,147,71,44,27,4,5,48,0
30996,15498,216,94,43,30,7,12,48,1
30997,15499,364,73,30,30,3,8,48,0
30998,15499,347,103,42,30,5,9,48,1
30999,15500,272,99,36,29,8,12,48,1
31000,15500,255,89,33,16,5,8,48,0
31001,15501,223,97,45,26,4,5,48,1
31002,15501,177,91,47,29,2,8,48,0
31003,15502,423,71,32,22,5,5,48,0
31004,15502,83,103,34,22,4,13,48,1
31005,15503,45,107,39,22,4,10,48,1
31006,15503,130,88,43,21,5,9,48,0
31007,15504,450,103,44,30,6,5,48,0
31008,15504,189,116,43,19,7,14,48,1
31009,15505,457,95,44,21,5,9,48,1
31010,15505,441,89,33,27,5,8,48,0
31011,15506,426,115,42,22,8,7,48,1
31012,15506,77,72,43,20,6,11,48,0
31013,15507,68,114,44,29,6,10,48,1
31014,15507,422,99,39,27,5,12,48,0
31015,15508,402,92,42,16,5,13,48,1
31016,15508,242,86,49,17,3,6,48,0
31017,15509,219,96,33,28,8,8,48,1
31018,15509,140,91,36,18,2,5,48,0
31019,15510,408,95,33,25,2,13,48,0
31020,15510,325,109,30,25,2,12,48,1
31021,15511,132,77,50,22,3,11,48,1
31022,15511,410,71,33,25,3,12,48,0
31023,15512,184,93,36,27,3,11,48,1
31024,15512,367,73,46,18,6,14,48,0
31025,15513,286,105,42,30,5,6,48,1
31026,15513,460,93,41,19,4,11,48,0
31027,15514,247,107,43,29,7,12,48,1
31028,15514,376,73,36,25,8,6,48,0
31029,15515,188,94,43,26,2,12,48,1
31030,15515,16,87,33,23,6,7,48,0
31031,15516,243,116,46,29,7,11,48,1
31032,15516,208,84,44,19,3,12,48,0
31033,15517,14,94,35,20,7,13,48,1
31034,15517,169,73,30,18,2,6,48,0
31035,15518,88,84,38,23,4,12,48,0
31036,15518,376,95,35,16,8,6,48,1
31037,15519,342,114,40,30,2,12,48,1
31038,15519,319,94,47,23,6,14,48,0
31039,15520,347,102,46,22,8,11,48,0
31040,15520,202,117,50,22,3,12,48,1
31041,15521,322,88,47,23,4,7,48,0
31042,15521,270,112,39,23,8,6,48,1
31043,15522,423,102,41,15,4,13,48,1
31044,15522,152,70,34,30,2,14,48,0
31045,15523,175,84,40,19,7,6,48,1
31046,15523,145,77,48,18,7,11,48,0
31047,15524,278,107,32,23,3,14,48,1
31048,15524,360,73,39,22,3,6,48,0
31049,15525,115,114,40,19,8,11,48,1
31050,15525,127,72,32,24,6,6,48,0
31051,15526,384,108,44,30,2,5,48,1
31052,15526,182,95,34,24,6,12,48,0
31053,15527,268,92,35,19,6,5,48,1
31054,15527,71,77,44,23,3,15,48,0
31055,15528,376,117,40,18,3,8,48,1
31056,15528,73,81,35,25,4,7,48,0
31057,15529,216,77,37,29,5,6,48,0
31058,15529,306,108,42,23,7,14,48,1
31059,15530,469,120,35,24,2,9,48,1
31060,15530,150,111,49,25,2,9,48,0
31061,15531,449,81,40,30,8,13,48,1
31062,15531,120,78,40,29,2,5,48,0
31063,15532,125,120,44,18,7,15,48,1
31064,15532,52,99,43,16,5,7,48,0
31065,15533,387,77,42,22,2,5,48,0
31066,15533,66,120,30,16,5,10,48,1
31067,15534,140,70,45,25,5,11,48,0
31068,15534,378,110,33,30,7,8,48,1
31069,15535,160,90,35,17,6,10,48,0
31070,15535,245,91,41,21,2,14,48,1
31071,15536,248,85,41,29,6,15,48,0
31072,15536,177,108,43,26,3,5,48,1
31073,15537,204,113,45,17,5,5,48,1
31074,15537,241,80,31,25,2,12,48,0
31075,15538,149,110,42,20,4,8,48,1
31076,15538,213,74,48,25,4,7,48,0
31077,15539,171,113,44,28,3,8,48,1
31078,15539,115,96,31,16,4,14,48,0
31079,15540,306,95,37,15,7,13,48,0
31080,15540,436,109,47,25,6,15,48,1
31081,15541,277,71,49,20,3,13,48,0
31082,15541,316,85,47,23,8,9,48,1
31083,15542,29,99,45,21,5,5,48,1
31084,15542,223,91,36,24,2,9,48,0
31085,15543,300,85,36,21,6,11,48,0
31086,15543,77,116,33,20,7,15,48,1
31087,15544,18,104,36,24,4,11,48,1
31088,15544,159,71,43,28,4,14,48,0
31089,15545,41,88,46,24,2,6,48,1
31090,15545,264,71,40,21,7,9,48,0
31091,15546,229,94,32,24,7,10,48,0
31092,15546,22,101,41,15,8,6,48,1
31093,15547,115,94,38,27,7,13,48,1
31094,15547,215,93,40,16,4,14,48,0
31095,15548,266,113,33,24,6,15,48,0
31096,15548,77,120,45,25,4,14,48,1
31097,15549,38,110,42,15,6,10,48,1
31098,15549,200,84,41,20,8,13,48,0
31099,15550,219,114,30,22,7,12,48,1
31100,15550,221,103,40,20,6,5,48,0
31101,15551,196,120,45,15,5,11,48,1
31102,15551,364,110,42,19,3,11,48,0
31103,15552,487,119,32,21,5,12,48,1
31104,15552,314,82,34,29,6,11,48,0
31105,15553,476,75,39,20,6,13,48,0
31106,15553,371,85,37,28,4,7,48,1
31107,15554,352,110,40,20,3,13,48,1
31108,15554,309,80,44,23,2,10,48,0
31109,15555,331,114,44,18,4,15,48,1
31110,15555,195,106,31,16,4,6,48,0
31111,15556,368,108,48,20,8,6,48,1
31112,15556,17,103,35,20,5,13,48,0
31113,15557,492,102,43,20,8,14,48,1
31114,15557,265,83,47,30,4,11,48,0
31115,15558,111,99,31,30,5,9,48,0
31116,15558,390,115,50,15,7,14,48,1
31117,15559,250,112,49,20,4,13,48,1
31118,15559,253,97,36,20,5,13,48,0
31119,15560,400,109,31,18,4,10,48,1
31120,15560,231,97,48,18,3,7,48,0
31121,15561,191,108,50,28,2,10,48,0
31122,15561,83,115,49,24,2,14,48,1
31123,15562,455,71,49,27,7,8,48,0
31124,15562,270,113,36,19,7,14,48,1
31125,15563,235,87,46,16,6,15,48,0
31126,15563,330,113,31,24,6,8,48,1
31127,15564,356,93,44,25,6,10,48,1
31128,15564,65,78,44,19,2,13,48,0
31129,15565,419,81,40,19,4,15,48,0
31130,15565,442,87,46,27,3,12,48,1
31131,15566,363,73,32,30,2,8,48,0
31132,15566,79,78,30,16,5,11,48,1
31133,15567,229,86,43,24,6,5,48,0
31134,15567,104,99,31,29,5,10,48,1
31135,15568,411,88,49,18,5,6,48,0
31136,15568,409,105,47,24,5,6,48,1
31137,15569,284,71,33,29,5,10,48,0
31138,15569,177,108,42,15,6,14,48,1
31139,15570,404,116,36,27,4,11,48,1
31140,15570,266,82,49,16,4,13,48,0
31141,15571,200,86,31,30,3,11,48,1
31142,15571,347,81,45,25,7,7,48,0
31143,15572,279,114,32,27,6,10,48,1
31144,15572,45,96,30,16,6,8,48,0
31145,15573,180,114,35,21,7,12,48,1
31146,15573,195,94,30,16,4,5,48,0
31147,15574,411,91,35,17,4,11,48,0
31148,15574,230,101,39,18,8,11,48,1
31149,15575,127,106,38,18,7,13,48,0
31150,15575,255,111,36,21,6,13,48,1
31151,15576,198,88,50,20,8,11,48,1
31152,15576,411,84,31,17,8,14,48,0
31153,15577,25,112,34,17,6,8,48,1
31154,15577,159,81,48,18,2,14,48,0
31155,15578,451,105,46,30,7,9,48,0
31156,15578,333,108,34,27,8,15,48,1
31157,15579,283,108,45,16,8,7,48,0
31158,15579,326,120,41,30,7,9,48,1
31159,15580,362,91,43,23,8,9,48,0
31160,15580,377,118,42,27,3,11,48,1
31161,15581,57,74,39,25,4,7,48,1
31162,15581,414,71,31,19,7,8,48,0
31163,15582,385,109,50,24,8,11,48,0
31164,15582,471,109,44,28,5,9,48,1
31165,15583,266,119,42,21,6,15,48,1
31166,15583,48,73,45,29,7,12,48,0
31167,15584,22,88,41,26,8,11,48,0
31168,15584,220,115,42,19,2,14,48,1
31169,15585,260,116,40,22,4,8,48,1
31170,15585,134,72,38,23,3,7,48,0
31171,15586,188,74,31,26,3,6,48,0
31172,15586,314,95,50,17,5,14,48,1
31173,15587,145,89,48,29,6,13,48,1
31174,15587,266,86,44,21,6,5,48,0
31175,15588,153,75,47,30,4,10,48,1
31176,15588,357,73,31,27,7,15,48,0
31177,15589,257,101,49,26,3,9,48,0
31178,15589,460,111,37,16,2,15,48,1
31179,15590,59,92,40,30,3,15,48,0
31180,15590,93,120,42,29,3,11,48,1
31181,15591,415,76,33,20,2,15,48,0
31182,15591,364,87,35,23,3,10,48,1
31183,15592,411,98,37,30,2,11,48,1
31184,15592,370,77,37,29,8,9,48,0
31185,15593,330,89,41,15,4,10,48,0
31186,15593,445,96,35,19,3,9,48,1
31187,15594,136,94,31,23,7,10,48,1
31188,15594,177,70,45,28,6,8,48,0
31189,15595,258,94,44,27,6,13,48,0
31190,15595,88,112,33,21,5,8,48,1
31191,15596,448,85,36,15,5,11,48,0
31192,15596,407,118,35,25,2,9,48,1
31193,15597,170,85,47,25,7,8,48,1
31194,15597,51,76,31,16,7,7,48,0
31195,15598,53,118,30,20,8,7,48,1
